dataset_id,date,value,sector,location
94,2024-04-03,286.0,residential,Illinois
95,2024-04-04,617.6,commercial,Florida
96,2024-04-05,664.6,commercial,Ohio
97,2024-04-06,456.5,residential,California
98,2024-04-07,986.3,industrial,Illinois
99,2024-04-08,837.5,industrial,California
100,2024-04-09,453.2,residential,Georgia
101,2024-04-10,908.0,industrial,Illinois
102,2024-04-11,617.8,commercial,Florida
103,2024-04-12,228.2,residential,Ohio
104,2024-04-13,414.1,residential,New York
105,2024-04-14,483.3,residential,Illinois
106,2024-04-15,651.7,commercial,California
107,2024-04-16,662.6,commercial,Florida
108,2024-04-17,929.7,industrial,California
109,2024-04-18,470.0,residential,Ohio
110,2024-04-19,432.3,residential,Georgia
111,2024-04-20,845.2,industrial,Florida
112,2024-04-21,351.0,residential,California
113,2024-04-22,898.9,industrial,Texas
114,2024-04-23,1021.5,industrial,Georgia
115,2024-04-24,751.3,industrial,Georgia
116,2024-04-25,732.5,commercial,Ohio
117,2024-04-26,876.0,industrial,Florida
118,2024-04-27,685.9,commercial,Texas
119,2024-04-28,390.1,residential,Illinois
120,2024-04-29,628.2,commercial,New York
121,2024-04-30,559.4,commercial,California
122,2024-05-01,738.8,commercial,Florida
123,2024-05-02,853.2,industrial,Florida
124,2024-05-03,330.8,residential,Texas
125,2024-05-04,934.9,industrial,New York
126,2024-05-05,435.0,residential,Illinois
127,2024-05-06,442.8,residential,Illinois
128,2024-05-07,853.9,industrial,Ohio
129,2024-05-08,615.4,commercial,Georgia
130,2024-05-09,337.0,residential,Florida
131,2024-05-10,959.3,industrial,New York
132,2024-05-11,896.3,industrial,New York
133,2024-05-12,696.2,commercial,Florida
134,2024-05-13,436.3,residential,California
135,2024-05-14,429.0,residential,Florida
136,2024-05-15,850.7,industrial,New York
137,2024-05-16,586.3,commercial,New York
138,2024-05-17,696.4,commercial,New York
139,2024-05-18,838.4,industrial,California
140,2024-05-19,730.7,commercial,New York
141,2024-05-20,895.4,industrial,Texas
142,2024-05-21,898.6,industrial,Illinois
143,2024-05-22,382.0,residential,California
144,2024-05-23,823.7,industrial,Georgia
145,2024-05-24,742.0,commercial,Texas
146,2024-05-25,466.2,residential,Ohio
147,2024-05-26,949.7,industrial,New York
148,2024-05-27,850.1,industrial,California
149,2024-05-28,689.1,commercial,California
150,2024-05-29,583.3,commercial,Texas
151,2024-05-30,950.2,industrial,California
152,2024-05-31,411.3,residential,California
153,2024-06-01,610.6,commercial,California
154,2024-06-02,371.9,residential,Georgia
155,2024-06-03,867.5,industrial,Ohio
156,2024-06-04,383.0,residential,Texas
157,2024-06-05,917.2,industrial,Texas
158,2024-06-06,897.0,industrial,California
159,2024-06-07,856.9,industrial,Georgia
160,2024-06-08,433.3,residential,New York
161,2024-06-09,603.1,commercial,Texas
162,2024-06-10,700.7,commercial,Texas
163,2024-06-11,575.6,commercial,Ohio
164,2024-06-12,847.6,industrial,New York
165,2024-06-13,340.3,residential,Texas
166,2024-06-14,644.8,commercial,New York
167,2024-06-15,303.7,residential,Illinois
168,2024-06-16,1047.6,industrial,Georgia
169,2024-06-17,871.5,industrial,Florida
170,2024-06-18,678.8,commercial,Georgia
171,2024-06-19,681.3,commercial,Texas
172,2024-06-20,463.0,residential,Ohio
173,2024-06-21,660.7,commercial,New York
174,2024-06-22,474.4,residential,Georgia
175,2024-06-23,890.5,industrial,Ohio
176,2024-06-24,869.6,industrial,Georgia
177,2024-06-25,965.0,industrial,Ohio
178,2024-06-26,613.3,commercial,Ohio
179,2024-06-27,984.1,industrial,Georgia
180,2024-06-28,493.4,residential,New York
181,2024-06-29,576.1,commercial,Georgia
182,2024-06-30,721.3,commercial,Texas
183,2024-07-01,343.9,residential,Ohio
184,2024-07-02,624.9,commercial,California
185,2024-07-03,710.7,commercial,New York
186,2024-07-04,443.7,residential,California
187,2024-07-05,628.0,commercial,Georgia
188,2024-07-06,861.3,industrial,California
189,2024-07-07,936.4,industrial,Ohio
190,2024-07-08,974.2,industrial,Florida
191,2024-07-09,651.3,commercial,Texas
192,2024-07-10,409.2,residential,Florida
193,2024-07-11,714.7,commercial,Florida
194,2024-07-12,884.8,industrial,Ohio
195,2024-07-13,429.5,residential,New York
196,2024-07-14,529.4,commercial,New York
197,2024-07-15,643.9,commercial,Ohio
198,2024-07-16,617.1,commercial,Texas
199,2024-07-17,614.3,commercial,Florida
200,2024-07-18,594.4,commercial,Texas
201,2024-07-19,905.9,industrial,California
202,2024-07-20,851.7,industrial,Illinois
203,2024-07-21,830.3,industrial,Florida
204,2024-07-22,981.6,industrial,Ohio
205,2024-07-23,824.4,commercial,Illinois
206,2024-07-24,626.5,commercial,Illinois
207,2024-07-25,443.6,residential,Florida
208,2024-07-26,551.4,commercial,Texas
209,2024-07-27,569.6,commercial,Ohio
210,2024-07-28,464.6,residential,Illinois
211,2024-07-29,564.7,commercial,Texas
212,2024-07-30,710.0,commercial,Texas
213,2024-07-31,361.1,residential,Florida
214,2024-08-01,531.5,commercial,Texas
215,2024-08-02,653.4,commercial,New York
216,2024-08-03,620.2,commercial,Texas
217,2024-08-04,673.0,commercial,Texas
218,2024-08-05,873.4,industrial,Texas
219,2024-08-06,280.7,residential,Texas
220,2024-08-07,945.0,industrial,Georgia
221,2024-08-08,896.9,industrial,Georgia
222,2024-08-09,653.6,commercial,Georgia
223,2024-08-10,867.8,industrial,Florida
224,2024-08-11,653.5,commercial,Texas
225,2024-08-12,870.1,industrial,New York
226,2024-08-13,841.6,industrial,Florida
227,2024-08-14,744.8,commercial,Texas
228,2024-08-15,419.6,residential,Illinois
229,2024-08-16,801.0,commercial,Texas
230,2024-08-17,711.5,commercial,Florida
231,2024-08-18,596.9,commercial,Georgia
232,2024-08-19,990.4,industrial,Ohio
233,2024-08-20,347.8,residential,California
234,2024-08-21,386.1,residential,California
235,2024-08-22,387.9,residential,Illinois
236,2024-08-23,436.2,residential,Texas
237,2024-08-24,837.6,industrial,New York
238,2024-08-25,280.3,residential,Texas
239,2024-08-26,911.3,industrial,New York
240,2024-08-27,982.3,industrial,New York
241,2024-08-28,886.4,industrial,Georgia
242,2024-08-29,637.1,commercial,Ohio
243,2024-08-30,419.5,residential,California
244,2024-08-31,596.0,commercial,Florida
245,2024-09-01,476.3,residential,Florida
246,2024-09-02,744.6,commercial,New York
247,2024-09-03,856.6,industrial,New York
248,2024-09-04,674.9,commercial,Georgia
249,2024-09-05,615.6,commercial,Ohio
250,2024-09-06,412.3,residential,Illinois
251,2024-09-07,637.5,commercial,New York
252,2024-09-08,820.8,industrial,Texas
253,2024-09-09,422.3,residential,Georgia
254,2024-09-10,394.7,residential,Florida
255,2024-09-11,515.6,residential,Florida
256,2024-09-12,663.1,commercial,Georgia
257,2024-09-13,326.6,residential,Florida
258,2024-09-14,623.1,commercial,Florida
259,2024-09-15,397.0,residential,Texas
260,2024-09-16,692.9,commercial,Ohio
261,2024-09-17,421.4,residential,Florida
262,2024-09-18,840.6,industrial,New York
263,2024-09-19,959.4,industrial,California
264,2024-09-20,274.6,residential,Texas
265,2024-09-21,842.4,industrial,Ohio
266,2024-09-22,668.8,commercial,New York
267,2024-09-23,697.5,commercial,New York
268,2024-09-24,423.1,residential,Georgia
269,2024-09-25,705.7,commercial,Texas
270,2024-09-26,899.7,industrial,Texas
271,2024-09-27,585.1,commercial,Georgia
272,2024-09-28,456.5,residential,Ohio
273,2024-09-29,903.5,industrial,New York
274,2024-09-30,890.2,industrial,Illinois
275,2024-10-01,837.3,industrial,Texas
276,2024-10-02,578.5,commercial,Ohio
277,2024-10-03,691.9,commercial,California
278,2024-10-04,833.7,industrial,Illinois
279,2024-10-05,849.8,industrial,New York
280,2024-10-06,363.6,residential,Ohio
281,2024-10-07,495.4,residential,Texas
282,2024-10-08,440.5,residential,California
283,2024-10-09,231.4,residential,Texas
284,2024-10-10,291.5,residential,Ohio
285,2024-10-11,682.5,commercial,Illinois
286,2024-10-12,492.5,residential,Ohio
287,2024-10-13,700.6,commercial,Texas
288,2024-10-14,577.8,commercial,New York
289,2024-10-15,689.8,commercial,Illinois
290,2024-10-16,666.2,commercial,Georgia
291,2024-10-17,717.7,commercial,Texas
292,2024-10-18,407.0,residential,Illinois
293,2024-10-19,595.0,commercial,Illinois
294,2024-10-20,437.3,residential,Florida
295,2024-10-21,887.4,industrial,New York
296,2024-10-22,833.5,industrial,Ohio
297,2024-10-23,940.4,industrial,Florida
298,2024-10-24,454.7,residential,Ohio
299,2024-10-25,889.7,industrial,California
300,2024-10-26,480.3,residential,Florida
301,2024-10-27,596.1,commercial,Texas
302,2024-10-28,831.7,commercial,Florida
303,2024-10-29,849.3,industrial,Illinois
304,2024-10-30,801.2,commercial,New York
305,2024-10-31,356.3,residential,Georgia
306,2024-11-01,436.5,residential,Georgia
307,2024-11-02,282.8,residential,Illinois
308,2024-11-03,368.5,residential,Illinois
309,2024-11-04,809.1,industrial,Ohio
310,2024-11-05,880.0,industrial,Ohio
311,2024-11-06,453.2,residential,Georgia
312,2024-11-07,663.3,commercial,Ohio
313,2024-11-08,342.9,residential,Ohio
314,2024-11-09,620.8,commercial,Georgia
315,2024-11-10,875.0,industrial,Ohio
316,2024-11-11,318.4,residential,Georgia
317,2024-11-12,372.2,residential,Ohio
318,2024-11-13,343.0,residential,Ohio
319,2024-11-14,872.8,industrial,Ohio
320,2024-11-15,309.1,residential,Texas
321,2024-11-16,323.8,residential,Florida
322,2024-11-17,672.0,commercial,Illinois
323,2024-11-18,692.8,commercial,Georgia
324,2024-11-19,727.4,commercial,Ohio
325,2024-11-20,346.2,residential,Illinois
326,2024-11-21,842.0,industrial,California
327,2024-11-22,955.8,industrial,Ohio
328,2024-11-23,319.3,residential,Illinois
329,2024-11-24,936.2,industrial,Florida
330,2024-11-25,819.8,industrial,California
331,2024-11-26,275.2,residential,Illinois
332,2024-11-27,904.3,industrial,California
333,2024-11-28,921.5,industrial,Georgia
334,2024-11-29,959.7,industrial,Florida
335,2024-11-30,576.3,commercial,New York
336,2024-12-01,648.9,commercial,Ohio
337,2024-12-02,970.4,industrial,California
338,2024-12-03,407.3,residential,Texas
339,2024-12-04,496.9,residential,Illinois
340,2024-12-05,760.0,commercial,Texas
341,2024-12-06,401.4,residential,Florida
342,2024-12-07,805.5,industrial,New York
343,2024-12-08,954.4,industrial,Illinois
344,2024-12-09,958.7,industrial,Ohio
345,2024-12-10,379.5,residential,Florida
346,2024-12-11,436.0,residential,Georgia
347,2024-12-12,427.4,residential,New York
348,2024-12-13,518.9,residential,Florida
349,2024-12-14,649.7,commercial,New York
350,2024-12-15,866.5,industrial,California
351,2024-12-16,340.7,residential,Ohio
352,2024-12-17,464.6,residential,New York
353,2024-12-18,397.6,residential,Georgia
354,2024-12-19,919.9,industrial,Florida
355,2024-12-20,847.5,industrial,Ohio
356,2024-12-21,616.7,commercial,Florida
357,2024-12-22,572.9,commercial,Florida
358,2024-12-23,602.2,commercial,Florida
359,2024-12-24,875.9,industrial,Georgia
360,2024-12-25,908.3,industrial,New York
361,2024-12-26,923.1,industrial,Florida
362,2024-12-27,700.4,commercial,Illinois
363,2024-12-28,825.0,industrial,California
364,2024-12-29,553.3,commercial,Illinois
365,2024-12-30,869.2,industrial,Illinois
366,2024-01-01,737.5,commercial,California
367,2024-01-02,688.9,commercial,Texas
368,2024-01-03,668.5,commercial,Ohio
369,2024-01-04,692.0,commercial,California
370,2024-01-05,471.5,residential,California
371,2024-01-06,905.9,industrial,Florida
372,2024-01-07,441.7,residential,Georgia
373,2024-01-08,666.5,commercial,California
374,2024-01-09,629.3,commercial,Georgia
375,2024-01-10,568.8,commercial,Ohio
376,2024-01-11,379.5,residential,Florida
377,2024-01-12,901.5,industrial,New York
378,2024-01-13,725.9,commercial,Georgia
379,2024-01-14,546.5,residential,Illinois
380,2024-01-15,429.0,residential,California
381,2024-01-16,857.0,industrial,Florida
382,2024-01-17,668.4,commercial,California
383,2024-01-18,998.1,industrial,California
384,2024-01-19,677.7,commercial,New York
385,2024-01-20,801.5,industrial,Florida
386,2024-01-21,879.2,industrial,California
387,2024-01-22,638.5,commercial,Illinois
388,2024-01-23,931.6,industrial,Florida
389,2024-01-24,297.4,residential,Texas
390,2024-01-25,907.4,industrial,California
391,2024-01-26,438.4,residential,New York
392,2024-01-27,934.1,industrial,New York
393,2024-01-28,712.4,commercial,Georgia
394,2024-01-29,928.9,industrial,Georgia
395,2024-01-30,488.5,residential,Georgia
396,2024-01-31,897.1,industrial,New York
397,2024-02-01,501.5,residential,Ohio
398,2024-02-02,508.7,commercial,Illinois
399,2024-02-03,434.3,residential,Ohio
400,2024-02-04,382.8,residential,Georgia
401,2024-02-05,315.0,residential,California
402,2024-02-06,676.6,commercial,California
403,2024-02-07,429.1,residential,New York
404,2024-02-08,346.5,residential,Ohio
405,2024-02-09,308.3,residential,Texas
406,2024-02-10,676.4,commercial,New York
407,2024-02-11,622.7,commercial,California
408,2024-02-12,841.7,industrial,Florida
409,2024-02-13,462.3,residential,Georgia
410,2024-02-14,883.3,industrial,Florida
411,2024-02-15,957.9,industrial,California
412,2024-02-16,624.7,commercial,Florida
413,2024-02-17,297.8,residential,California
414,2024-02-18,639.9,commercial,New York
415,2024-02-19,394.3,residential,Florida
416,2024-02-20,688.9,commercial,Ohio
417,2024-02-21,624.6,commercial,Florida
418,2024-02-22,860.3,industrial,Illinois
419,2024-02-23,607.4,commercial,Texas
420,2024-02-24,852.9,industrial,New York
421,2024-02-25,586.3,commercial,Ohio
422,2024-02-26,395.4,residential,Florida
423,2024-02-27,695.8,commercial,Texas
424,2024-02-28,767.1,industrial,Georgia
425,2024-02-29,643.7,commercial,Ohio
426,2024-03-01,655.5,commercial,California
427,2024-03-02,985.7,industrial,Ohio
428,2024-03-03,886.4,industrial,Florida
429,2024-03-04,633.7,commercial,California
430,2024-03-05,369.1,residential,Florida
431,2024-03-06,387.0,residential,California
432,2024-03-07,947.8,industrial,California
433,2024-03-08,437.5,residential,New York
434,2024-03-09,925.1,industrial,Texas
435,2024-03-10,279.2,residential,California
436,2024-03-11,434.7,residential,California
437,2024-03-12,408.5,residential,Georgia
438,2024-03-13,946.8,industrial,California
439,2024-03-14,381.1,residential,California
440,2024-03-15,443.3,residential,Illinois
441,2024-03-16,1030.5,industrial,Ohio
442,2024-03-17,540.8,commercial,Texas
443,2024-03-18,383.8,residential,New York
444,2024-03-19,914.9,industrial,New York
445,2024-03-20,886.8,industrial,Illinois
446,2024-03-21,677.9,commercial,Florida
447,2024-03-22,753.4,commercial,California
448,2024-03-23,719.3,commercial,California
449,2024-03-24,736.9,commercial,Ohio
450,2024-03-25,696.2,commercial,Florida
451,2024-03-26,493.1,residential,Florida
452,2024-03-27,628.7,commercial,Ohio
453,2024-03-28,661.0,commercial,Georgia
454,2024-03-29,890.2,industrial,Illinois
455,2024-03-30,696.4,commercial,New York
456,2024-03-31,838.0,industrial,Florida
457,2024-04-01,639.9,commercial,Ohio
458,2024-04-02,684.7,commercial,Florida
459,2024-04-03,498.4,residential,New York
460,2024-04-04,627.6,commercial,Ohio
461,2024-04-05,462.6,residential,Florida
462,2024-04-06,922.1,industrial,Florida
463,2024-04-07,786.4,industrial,New York
464,2024-04-08,966.2,industrial,Ohio
465,2024-04-09,629.4,commercial,Texas
466,2024-04-10,621.4,commercial,Florida
467,2024-04-11,366.1,residential,Florida
468,2024-04-12,319.2,residential,California
469,2024-04-13,897.7,industrial,Illinois
470,2024-04-14,676.6,commercial,Ohio
471,2024-04-15,437.9,residential,New York
472,2024-04-16,991.5,industrial,Texas
473,2024-04-17,1017.7,industrial,California
474,2024-04-18,907.4,industrial,Georgia
475,2024-04-19,843.0,industrial,Texas
476,2024-04-20,873.2,industrial,Georgia
477,2024-04-21,700.8,commercial,New York
478,2024-04-22,517.2,commercial,Ohio
479,2024-04-23,713.4,commercial,Illinois
480,2024-04-24,417.9,residential,Georgia
481,2024-04-25,669.2,commercial,Texas
482,2024-04-26,420.3,residential,Florida
483,2024-04-27,614.0,commercial,Illinois
484,2024-04-28,647.5,commercial,Illinois
485,2024-04-29,603.6,commercial,California
486,2024-04-30,400.9,residential,Texas
487,2024-05-01,291.9,residential,Ohio
488,2024-05-02,433.9,residential,Ohio
489,2024-05-03,863.9,industrial,California
490,2024-05-04,596.9,commercial,Texas
491,2024-05-05,857.6,industrial,Florida
492,2024-05-06,677.2,commercial,California
493,2024-05-07,460.6,residential,New York
494,2024-05-08,784.5,commercial,Illinois
495,2024-05-09,957.4,industrial,Texas
496,2024-05-10,431.5,residential,Illinois
497,2024-05-11,411.6,residential,Ohio
498,2024-05-12,963.2,industrial,Georgia
499,2024-05-13,671.9,commercial,California
500,2024-05-14,635.6,commercial,New York
501,2024-05-15,642.3,commercial,Texas
502,2024-05-16,735.1,commercial,Illinois
503,2024-05-17,721.5,commercial,Ohio
504,2024-05-18,505.4,residential,New York
505,2024-05-19,687.4,commercial,Florida
506,2024-05-20,364.9,residential,Ohio
507,2024-05-21,659.8,commercial,California
508,2024-05-22,867.8,industrial,Ohio
509,2024-05-23,407.2,residential,Ohio
510,2024-05-24,393.4,residential,California
511,2024-05-25,440.5,residential,New York
512,2024-05-26,598.1,commercial,Florida
513,2024-05-27,683.3,commercial,Georgia
514,2024-05-28,640.2,commercial,Texas
515,2024-05-29,372.4,residential,California
516,2024-05-30,559.0,commercial,Texas
517,2024-05-31,851.8,industrial,Florida
518,2024-06-01,642.9,commercial,California
519,2024-06-02,888.3,industrial,Ohio
520,2024-06-03,414.3,residential,Illinois
521,2024-06-04,452.6,residential,Georgia
522,2024-06-05,434.6,residential,Ohio
523,2024-06-06,419.0,residential,California
524,2024-06-07,908.6,industrial,Ohio
525,2024-06-08,599.8,commercial,Illinois
526,2024-06-09,883.7,industrial,Ohio
527,2024-06-10,325.0,residential,New York
528,2024-06-11,857.1,industrial,New York
529,2024-06-12,891.0,industrial,Florida
530,2024-06-13,784.0,industrial,Ohio
531,2024-06-14,894.9,industrial,Ohio
532,2024-06-15,765.7,industrial,Texas
533,2024-06-16,373.2,residential,Georgia
534,2024-06-17,378.4,residential,New York
535,2024-06-18,951.2,industrial,Florida
536,2024-06-19,346.1,residential,New York
537,2024-06-20,434.7,residential,Illinois
538,2024-06-21,659.3,commercial,Illinois
539,2024-06-22,870.3,industrial,Georgia
540,2024-06-23,884.8,industrial,Georgia
541,2024-06-24,784.4,industrial,Texas
542,2024-06-25,321.6,residential,Texas
543,2024-06-26,542.4,residential,New York
544,2024-06-27,285.9,residential,Texas
545,2024-06-28,652.8,commercial,Ohio
546,2024-06-29,683.8,commercial,Ohio
547,2024-06-30,660.3,commercial,Florida
548,2024-07-01,694.8,commercial,Texas
549,2024-07-02,650.3,commercial,Texas
550,2024-07-03,827.3,industrial,Florida
551,2024-07-04,377.7,residential,Ohio
552,2024-07-05,354.0,residential,New York
553,2024-07-06,888.1,industrial,Illinois
554,2024-07-07,390.2,residential,Texas
555,2024-07-08,863.0,industrial,California
556,2024-07-09,846.5,industrial,New York
557,2024-07-10,885.7,industrial,California
558,2024-07-11,803.8,industrial,Ohio
559,2024-07-12,930.2,industrial,New York
560,2024-07-13,485.1,residential,Texas
561,2024-07-14,977.0,industrial,California
562,2024-07-15,341.0,residential,New York
563,2024-07-16,603.0,commercial,Texas
564,2024-07-17,684.7,commercial,Ohio
565,2024-07-18,465.2,residential,Florida
566,2024-07-19,637.2,commercial,California
567,2024-07-20,558.7,commercial,California
568,2024-07-21,363.4,residential,New York
569,2024-07-22,392.4,residential,Ohio
570,2024-07-23,756.2,commercial,New York
571,2024-07-24,329.3,residential,Ohio
572,2024-07-25,857.5,industrial,New York
573,2024-07-26,904.7,industrial,Georgia
574,2024-07-27,678.5,commercial,Ohio
575,2024-07-28,399.1,residential,New York
576,2024-07-29,520.2,commercial,Illinois
577,2024-07-30,872.3,industrial,Ohio
578,2024-07-31,940.8,industrial,Florida
579,2024-08-01,1009.6,industrial,New York
580,2024-08-02,448.1,residential,Georgia
581,2024-08-03,958.0,industrial,California
582,2024-08-04,441.8,residential,California
583,2024-08-05,797.5,industrial,Texas
584,2024-08-06,369.2,residential,Texas
585,2024-08-07,681.1,commercial,California
586,2024-08-08,770.6,commercial,Ohio
587,2024-08-09,876.6,industrial,Illinois
588,2024-08-10,314.7,residential,Illinois
589,2024-08-11,828.8,industrial,Illinois
590,2024-08-12,629.1,commercial,New York
591,2024-08-13,697.7,commercial,Ohio
592,2024-08-14,645.1,commercial,Georgia
593,2024-08-15,376.1,residential,California
594,2024-08-16,687.4,commercial,Ohio
595,2024-08-17,404.6,residential,Texas
596,2024-08-18,875.1,industrial,Ohio
597,2024-08-19,350.4,residential,Illinois
598,2024-08-20,342.6,residential,Georgia
599,2024-08-21,605.3,commercial,Georgia
600,2024-08-22,658.8,commercial,Ohio
601,2024-08-23,633.7,commercial,Georgia
602,2024-08-24,716.4,commercial,Florida
603,2024-08-25,382.5,residential,New York
604,2024-08-26,731.9,commercial,Ohio
605,2024-08-27,885.4,industrial,Illinois
606,2024-08-28,769.7,commercial,California
607,2024-08-29,675.6,commercial,Ohio
608,2024-08-30,595.0,commercial,Illinois
609,2024-08-31,909.2,industrial,Ohio
610,2024-09-01,703.2,commercial,Illinois
611,2024-09-02,848.6,industrial,Illinois
612,2024-09-03,709.6,commercial,Georgia
613,2024-09-04,631.6,commercial,Illinois
614,2024-09-05,619.5,commercial,Illinois
615,2024-09-06,659.1,commercial,Georgia
616,2024-09-07,776.2,industrial,California
617,2024-09-08,632.1,commercial,Illinois
618,2024-09-09,371.1,residential,Ohio
619,2024-09-10,661.7,commercial,Texas
620,2024-09-11,881.2,industrial,California
621,2024-09-12,605.2,commercial,New York
622,2024-09-13,862.6,industrial,Florida
623,2024-09-14,895.3,industrial,Illinois
624,2024-09-15,933.7,industrial,Texas
625,2024-09-16,718.8,commercial,Florida
626,2024-09-17,427.7,residential,Georgia
627,2024-09-18,909.9,industrial,Ohio
628,2024-09-19,704.6,commercial,Florida
629,2024-09-20,523.9,commercial,Texas
630,2024-09-21,840.3,industrial,Texas
631,2024-09-22,871.4,industrial,Illinois
632,2024-09-23,890.0,industrial,Georgia
633,2024-09-24,876.8,industrial,California
634,2024-09-25,581.7,commercial,Texas
635,2024-09-26,309.6,residential,Florida
636,2024-09-27,883.4,industrial,New York
637,2024-09-28,457.7,residential,Florida
638,2024-09-29,409.2,residential,Georgia
639,2024-09-30,1004.0,industrial,New York
640,2024-10-01,310.8,residential,California
641,2024-10-02,309.8,residential,New York
642,2024-10-03,873.9,industrial,Ohio
643,2024-10-04,636.2,commercial,Florida
644,2024-10-05,953.6,industrial,Georgia
645,2024-10-06,827.1,industrial,Florida
646,2024-10-07,421.6,residential,California
647,2024-10-08,256.2,residential,Texas
648,2024-10-09,874.4,industrial,Illinois
649,2024-10-10,842.1,industrial,California
650,2024-10-11,471.9,residential,Ohio
651,2024-10-12,896.9,industrial,Texas
652,2024-10-13,317.0,residential,New York
653,2024-10-14,937.8,industrial,Ohio
654,2024-10-15,705.3,commercial,Texas
655,2024-10-16,764.0,industrial,Georgia
656,2024-10-17,673.8,commercial,Florida
657,2024-10-18,840.7,industrial,Texas
658,2024-10-19,674.2,commercial,Illinois
659,2024-10-20,997.9,industrial,Texas
660,2024-10-21,868.2,industrial,Florida
661,2024-10-22,1000.5,industrial,Florida
662,2024-10-23,376.3,residential,Florida
663,2024-10-24,926.3,industrial,New York
664,2024-10-25,688.7,commercial,Florida
665,2024-10-26,416.9,residential,New York
666,2024-10-27,486.6,residential,Florida
667,2024-10-28,452.3,residential,Georgia
668,2024-10-29,761.5,commercial,Texas
669,2024-10-30,370.6,residential,Ohio
670,2024-10-31,1001.4,industrial,Illinois
671,2024-11-01,989.1,industrial,New York
672,2024-11-02,686.3,commercial,Georgia
673,2024-11-03,324.3,residential,Illinois
674,2024-11-04,785.5,industrial,Texas
675,2024-11-05,903.5,industrial,Georgia
